,RATE01 GMP to Customer,RATE01 Customer to GMP,RATE1S Customer Generation,
12/31/2013 01:00 AM,0.05,0.00,0.00
12/31/2013 01:15 AM,0.06,0.00,0.00
12/31/2013 01:30 AM,0.04,0.00,0.00
12/31/2013 01:45 AM,0.07,0.00,0.00
12/31/2013 02:00 AM,0.04,0.00,0.00
12/31/2013 02:15 AM,0.06,0.00,0.00
12/31/2013 02:30 AM,0.10,0.00,0.00
12/31/2013 02:45 AM,0.09,0.00,0.00
12/31/2013 03:00 AM,0.11,0.00,0.00
12/31/2013 03:15 AM,0.12,0.00,0.00
12/31/2013 03:30 AM,0.09,0.00,0.00
12/31/2013 03:45 AM,0.07,0.00,0.00
12/31/2013 04:00 AM,0.07,0.00,0.00
12/31/2013 04:15 AM,0.10,0.00,0.00
12/31/2013 04:30 AM,0.11,0.00,0.00
12/31/2013 04:45 AM,0.09,0.00,0.00
12/31/2013 05:00 AM,0.10,0.00,0.00
12/31/2013 05:15 AM,0.11,0.00,0.00
12/31/2013 05:30 AM,0.08,0.00,0.00
12/31/2013 05:45 AM,0.11,0.00,0.00
12/31/2013 06:00 AM,0.04,0.00,0.00
12/31/2013 06:15 AM,0.04,0.00,0.00
12/31/2013 06:30 AM,0.06,0.00,0.00
12/31/2013 06:45 AM,0.04,0.00,0.00
12/31/2013 07:00 AM,0.06,0.00,0.00
12/31/2013 07:15 AM,0.09,0.00,0.00
12/31/2013 07:30 AM,0.09,0.00,0.00
12/31/2013 07:45 AM,0.11,0.00,0.00
12/31/2013 08:00 AM,0.08,0.00,0.01
12/31/2013 08:15 AM,0.06,0.00,0.04
12/31/2013 08:30 AM,0.05,0.00,0.05
12/31/2013 08:45 AM,0.00,0.07,0.10
12/31/2013 09:00 AM,0.00,0.04,0.11
12/31/2013 09:15 AM,0.00,0.10,0.14
12/31/2013 09:30 AM,0.00,0.10,0.14
12/31/2013 09:45 AM,0.00,0.05,0.12
12/31/2013 10:00 AM,0.01,0.02,0.09
12/31/2013 10:15 AM,0.00,0.01,0.09
12/31/2013 10:30 AM,0.02,0.01,0.10
12/31/2013 10:45 AM,0.01,0.02,0.10
12/31/2013 11:00 AM,0.00,0.03,0.12
12/31/2013 11:15 AM,0.01,0.03,0.12
12/31/2013 11:30 AM,0.01,0.06,0.12
12/31/2013 11:45 AM,0.00,0.09,0.13
12/31/2013 12:00 PM,0.00,0.04,0.11
12/31/2013 12:15 PM,0.00,0.07,0.11
12/31/2013 12:30 PM,0.00,0.09,0.12
12/31/2013 12:45 PM,0.01,0.04,0.11
12/31/2013 01:00 PM,0.00,0.03,0.12
12/31/2013 01:15 PM,0.01,0.00,0.08
12/31/2013 01:30 PM,0.01,0.00,0.08
12/31/2013 01:45 PM,0.04,0.00,0.07
12/31/2013 02:00 PM,0.03,0.00,0.06
12/31/2013 02:15 PM,0.03,0.00,0.04
12/31/2013 02:30 PM,0.03,0.00,0.03
12/31/2013 02:45 PM,0.03,0.00,0.02
12/31/2013 03:00 PM,0.02,0.00,0.01
12/31/2013 03:15 PM,0.06,0.00,0.01
12/31/2013 03:30 PM,0.03,0.00,0.01
12/31/2013 03:45 PM,0.08,0.00,0.01
12/31/2013 04:00 PM,0.10,0.00,0.00
12/31/2013 04:15 PM,0.11,0.00,0.00
12/31/2013 04:30 PM,0.09,0.00,0.00
12/31/2013 04:45 PM,0.10,0.00,0.00
12/31/2013 05:00 PM,0.09,0.00,0.00
12/31/2013 05:15 PM,0.04,0.00,0.00
12/31/2013 05:30 PM,0.04,0.00,0.00
12/31/2013 05:45 PM,0.07,0.00,0.00
12/31/2013 06:00 PM,0.03,0.00,0.00
12/31/2013 06:15 PM,0.05,0.00,0.00
12/31/2013 06:30 PM,0.10,0.00,0.00
12/31/2013 06:45 PM,0.08,0.00,0.00
12/31/2013 07:00 PM,0.09,0.00,0.00
12/31/2013 07:15 PM,0.17,0.00,0.00
12/31/2013 07:30 PM,0.15,0.00,0.00
12/31/2013 07:45 PM,0.16,0.00,0.00
12/31/2013 08:00 PM,0.16,0.00,0.00
12/31/2013 08:15 PM,0.17,0.00,0.00
12/31/2013 08:30 PM,0.10,0.00,0.00
12/31/2013 08:45 PM,0.14,0.00,0.00
12/31/2013 09:00 PM,0.20,0.00,0.00
12/31/2013 09:15 PM,0.15,0.00,0.00
12/31/2013 09:30 PM,0.16,0.00,0.00
12/31/2013 09:45 PM,0.16,0.00,0.00
12/31/2013 10:00 PM,0.16,0.00,0.00
12/31/2013 10:15 PM,0.15,0.00,0.00
12/31/2013 10:30 PM,0.15,0.00,0.00
12/31/2013 10:45 PM,0.13,0.00,0.00
12/31/2013 11:00 PM,0.13,0.00,0.00
12/31/2013 11:15 PM,0.11,0.00,0.00
12/31/2013 11:30 PM,0.12,0.00,0.00
12/31/2013 11:45 PM,0.10,0.00,0.00
01/01/2014 12:00 AM,0.07,0.00,0.00
01/01/2014 12:15 AM,0.07,0.00,0.00
01/01/2014 12:30 AM,0.06,0.00,0.00
01/01/2014 12:45 AM,0.07,0.00,0.00
01/01/2014 01:00 AM,0.08,0.00,0.00
01/01/2014 01:15 AM,0.12,0.00,0.00
01/01/2014 01:30 AM,0.12,0.00,0.00
01/01/2014 01:45 AM,0.12,0.00,0.00
01/01/2014 02:00 AM,0.12,0.00,0.00
01/01/2014 02:15 AM,0.12,0.00,0.00
01/01/2014 02:30 AM,0.11,0.00,0.00
01/01/2014 02:45 AM,0.12,0.00,0.00
01/01/2014 03:00 AM,0.12,0.00,0.00
01/01/2014 03:15 AM,0.12,0.00,0.00
01/01/2014 03:30 AM,0.07,0.00,0.00
01/01/2014 03:45 AM,0.07,0.00,0.00
01/01/2014 04:00 AM,0.07,0.00,0.00
01/01/2014 04:15 AM,0.06,0.00,0.00
01/01/2014 04:30 AM,0.07,0.00,0.00
01/01/2014 04:45 AM,0.10,0.00,0.00
01/01/2014 05:00 AM,0.11,0.00,0.00
01/01/2014 05:15 AM,0.12,0.00,0.00
01/01/2014 05:30 AM,0.11,0.00,0.00
01/01/2014 05:45 AM,0.12,0.00,0.00
01/01/2014 06:00 AM,0.14,0.00,0.00
01/01/2014 06:15 AM,0.11,0.00,0.00
01/01/2014 06:30 AM,0.08,0.00,0.00
01/01/2014 06:45 AM,0.07,0.00,0.00
01/01/2014 07:00 AM,0.07,0.00,0.00
01/01/2014 07:15 AM,0.06,0.00,0.00
01/01/2014 07:30 AM,0.07,0.00,0.00
01/01/2014 07:45 AM,0.07,0.00,0.00
01/01/2014 08:00 AM,0.12,0.00,0.00
01/01/2014 08:15 AM,0.12,0.00,0.00
01/01/2014 08:30 AM,0.11,0.00,0.00
01/01/2014 08:45 AM,0.11,0.00,0.01
01/01/2014 09:00 AM,0.23,0.00,0.02
01/01/2014 09:15 AM,0.14,0.00,0.02
01/01/2014 09:30 AM,0.09,0.00,0.03
01/01/2014 09:45 AM,0.06,0.00,0.04
01/01/2014 10:00 AM,0.04,0.00,0.06
01/01/2014 10:15 AM,0.04,0.00,0.07
01/01/2014 10:30 AM,0.04,0.00,0.08
01/01/2014 10:45 AM,0.11,0.00,0.07
01/01/2014 11:00 AM,0.10,0.00,0.06
01/01/2014 11:15 AM,0.05,0.00,0.08
01/01/2014 11:30 AM,0.11,0.00,0.05
01/01/2014 11:45 AM,0.09,0.00,0.03
01/01/2014 12:00 PM,0.05,0.00,0.04
01/01/2014 12:15 PM,0.06,0.00,0.07
01/01/2014 12:30 PM,0.08,0.00,0.06
01/01/2014 12:45 PM,0.10,0.00,0.02
01/01/2014 01:00 PM,0.08,0.00,0.06
01/01/2014 01:15 PM,0.11,0.00,0.04
01/01/2014 01:30 PM,0.07,0.00,0.05
01/01/2014 01:45 PM,0.10,0.00,0.02
01/01/2014 02:00 PM,0.10,0.00,0.04
01/01/2014 02:15 PM,0.09,0.00,0.03
01/01/2014 02:30 PM,0.12,0.00,0.00
01/01/2014 02:45 PM,0.12,0.00,0.00
01/01/2014 03:00 PM,0.12,0.00,0.00
01/01/2014 03:15 PM,0.10,0.00,0.00
01/01/2014 03:30 PM,0.07,0.00,0.00
01/01/2014 03:45 PM,0.08,0.00,0.00
01/01/2014 04:00 PM,0.08,0.00,0.00
01/01/2014 04:15 PM,0.07,0.00,0.00
01/01/2014 04:30 PM,0.10,0.00,0.00
01/01/2014 04:45 PM,0.12,0.00,0.00
01/01/2014 05:00 PM,0.12,0.00,0.00
01/01/2014 05:15 PM,0.11,0.00,0.00
01/01/2014 05:30 PM,0.12,0.00,0.00
01/01/2014 05:45 PM,0.12,0.00,0.00
01/01/2014 06:00 PM,0.12,0.00,0.00
01/01/2014 06:15 PM,0.18,0.00,0.00
01/01/2014 06:30 PM,0.70,0.00,0.00
01/01/2014 06:45 PM,0.76,0.00,0.00
01/01/2014 07:00 PM,0.32,0.00,0.00
01/01/2014 07:15 PM,0.31,0.00,0.00
01/01/2014 07:30 PM,0.21,0.00,0.00
01/01/2014 07:45 PM,0.20,0.00,0.00
01/01/2014 08:00 PM,0.20,0.00,0.00
01/01/2014 08:15 PM,0.18,0.00,0.00
01/01/2014 08:30 PM,0.16,0.00,0.00
01/01/2014 08:45 PM,0.14,0.00,0.00
01/01/2014 09:00 PM,0.14,0.00,0.00
01/01/2014 09:15 PM,0.14,0.00,0.00
01/01/2014 09:30 PM,0.15,0.00,0.00
01/01/2014 09:45 PM,0.19,0.00,0.00
01/01/2014 10:00 PM,0.19,0.00,0.00
01/01/2014 10:15 PM,0.14,0.00,0.00
01/01/2014 10:30 PM,0.13,0.00,0.00
01/01/2014 10:45 PM,0.13,0.00,0.00
01/01/2014 11:00 PM,0.13,0.00,0.00
01/01/2014 11:15 PM,0.13,0.00,0.00
01/01/2014 11:30 PM,0.12,0.00,0.00
01/01/2014 11:45 PM,0.14,0.00,0.00
01/02/2014 12:00 AM,0.18,0.00,0.00
01/02/2014 12:15 AM,0.07,0.00,0.00
01/02/2014 12:30 AM,0.09,0.00,0.00
01/02/2014 12:45 AM,0.12,0.00,0.00
01/02/2014 01:00 AM,0.13,0.00,0.00
01/02/2014 01:15 AM,0.12,0.00,0.00
01/02/2014 01:30 AM,0.13,0.00,0.00
01/02/2014 01:45 AM,0.12,0.00,0.00
01/02/2014 02:00 AM,0.13,0.00,0.00
01/02/2014 02:15 AM,0.12,0.00,0.00
01/02/2014 02:30 AM,0.12,0.00,0.00
01/02/2014 02:45 AM,0.13,0.00,0.00
01/02/2014 03:00 AM,0.12,0.00,0.00
01/02/2014 03:15 AM,0.12,0.00,0.00
01/02/2014 03:30 AM,0.13,0.00,0.00
01/02/2014 03:45 AM,0.12,0.00,0.00
01/02/2014 04:00 AM,0.12,0.00,0.00
01/02/2014 04:15 AM,0.12,0.00,0.00
01/02/2014 04:30 AM,0.12,0.00,0.00
01/02/2014 04:45 AM,0.07,0.00,0.00
01/02/2014 05:00 AM,0.07,0.00,0.00
01/02/2014 05:15 AM,0.08,0.00,0.00
01/02/2014 05:30 AM,0.07,0.00,0.00
01/02/2014 05:45 AM,0.09,0.00,0.00
01/02/2014 06:00 AM,0.12,0.00,0.00
01/02/2014 06:15 AM,0.28,0.00,0.00
01/02/2014 06:30 AM,0.18,0.00,0.00
01/02/2014 06:45 AM,0.13,0.00,0.00
01/02/2014 07:00 AM,0.12,0.00,0.00
01/02/2014 07:15 AM,0.12,0.00,0.00
01/02/2014 07:30 AM,0.12,0.00,0.00
01/02/2014 07:45 AM,0.11,0.00,0.00
01/02/2014 08:00 AM,0.06,0.00,0.00
01/02/2014 08:15 AM,0.07,0.00,0.00
01/02/2014 08:30 AM,0.07,0.00,0.00
01/02/2014 08:45 AM,0.08,0.00,0.00
01/02/2014 09:00 AM,0.06,0.00,0.00
01/02/2014 09:15 AM,0.11,0.00,0.00
01/02/2014 09:30 AM,0.12,0.00,0.00
01/02/2014 09:45 AM,0.12,0.00,0.00
01/02/2014 10:00 AM,0.14,0.00,0.00
01/02/2014 10:15 AM,0.11,0.00,0.01
01/02/2014 10:30 AM,0.12,0.00,0.00
01/02/2014 10:45 AM,0.12,0.00,0.00
01/02/2014 11:00 AM,0.12,0.00,0.00
01/02/2014 11:15 AM,0.10,0.00,0.00
01/02/2014 11:30 AM,0.07,0.00,0.01
01/02/2014 11:45 AM,0.06,0.00,0.00
01/02/2014 12:00 PM,0.08,0.00,0.00
01/02/2014 12:15 PM,0.07,0.00,0.00
01/02/2014 12:30 PM,0.07,0.00,0.00
01/02/2014 12:45 PM,0.11,0.00,0.00
01/02/2014 01:00 PM,0.12,0.00,0.00
01/02/2014 01:15 PM,0.12,0.00,0.00
01/02/2014 01:30 PM,0.12,0.00,0.00
01/02/2014 01:45 PM,0.14,0.00,0.00
01/02/2014 02:00 PM,0.12,0.00,0.00
01/02/2014 02:15 PM,0.08,0.00,0.00
01/02/2014 02:30 PM,0.11,0.00,0.00
01/02/2014 02:45 PM,0.14,0.00,0.00
01/02/2014 03:00 PM,0.13,0.00,0.00
01/02/2014 03:15 PM,0.12,0.00,0.00
01/02/2014 03:30 PM,0.13,0.00,0.00
01/02/2014 03:45 PM,0.12,0.00,0.00
01/02/2014 04:00 PM,0.12,0.00,0.00
01/02/2014 04:15 PM,0.13,0.00,0.00
01/02/2014 04:30 PM,0.11,0.00,0.00
01/02/2014 04:45 PM,0.09,0.00,0.00
01/02/2014 05:00 PM,0.06,0.00,0.00
01/02/2014 05:15 PM,0.07,0.00,0.00
01/02/2014 05:30 PM,0.07,0.00,0.00
01/02/2014 05:45 PM,0.07,0.00,0.00
01/02/2014 06:00 PM,0.07,0.00,0.00
01/02/2014 06:15 PM,0.11,0.00,0.00
01/02/2014 06:30 PM,0.11,0.00,0.00
01/02/2014 06:45 PM,0.12,0.00,0.00
01/02/2014 07:00 PM,0.14,0.00,0.00
01/02/2014 07:15 PM,0.17,0.00,0.00
01/02/2014 07:30 PM,0.14,0.00,0.00
01/02/2014 07:45 PM,0.14,0.00,0.00
01/02/2014 08:00 PM,0.33,0.00,0.00
01/02/2014 08:15 PM,0.57,0.00,0.00
01/02/2014 08:30 PM,0.41,0.00,0.00
01/02/2014 08:45 PM,0.30,0.00,0.00
01/02/2014 09:00 PM,0.19,0.00,0.00
01/02/2014 09:15 PM,0.18,0.00,0.00
01/02/2014 09:30 PM,0.10,0.00,0.00
01/02/2014 09:45 PM,0.08,0.00,0.00
01/02/2014 10:00 PM,0.09,0.00,0.00
01/02/2014 10:15 PM,0.08,0.00,0.00
01/02/2014 10:30 PM,0.08,0.00,0.00
01/02/2014 10:45 PM,0.11,0.00,0.00
01/02/2014 11:00 PM,0.13,0.00,0.00
01/02/2014 11:15 PM,0.13,0.00,0.00
01/02/2014 11:30 PM,0.13,0.00,0.00
01/02/2014 11:45 PM,0.15,0.00,0.00
01/03/2014 12:00 AM,0.13,0.00,0.00
01/03/2014 12:15 AM,0.13,0.00,0.00
01/03/2014 12:30 AM,0.13,0.00,0.00
01/03/2014 12:45 AM,0.12,0.00,0.00
01/03/2014 01:00 AM,0.07,0.00,0.00
01/03/2014 01:15 AM,0.07,0.00,0.00
01/03/2014 01:30 AM,0.07,0.00,0.00
01/03/2014 01:45 AM,0.07,0.00,0.00
01/03/2014 02:00 AM,0.07,0.00,0.00
01/03/2014 02:15 AM,0.08,0.00,0.00
01/03/2014 02:30 AM,0.12,0.00,0.00
01/03/2014 02:45 AM,0.12,0.00,0.00
01/03/2014 03:00 AM,0.12,0.00,0.00
01/03/2014 03:15 AM,0.11,0.00,0.00
01/03/2014 03:30 AM,0.12,0.00,0.00
01/03/2014 03:45 AM,0.12,0.00,0.00
01/03/2014 04:00 AM,0.17,0.00,0.00
01/03/2014 04:15 AM,0.07,0.00,0.00
01/03/2014 04:30 AM,0.10,0.00,0.00
01/03/2014 04:45 AM,0.12,0.00,0.00
01/03/2014 05:00 AM,0.12,0.00,0.00
01/03/2014 05:15 AM,0.11,0.00,0.00
01/03/2014 05:30 AM,0.12,0.00,0.00
01/03/2014 05:45 AM,0.12,0.00,0.00
01/03/2014 06:00 AM,0.12,0.00,0.00
01/03/2014 06:15 AM,0.30,0.00,0.00
01/03/2014 06:30 AM,0.22,0.00,0.00
01/03/2014 06:45 AM,0.11,0.00,0.00
01/03/2014 07:00 AM,0.11,0.00,0.00
01/03/2014 07:15 AM,0.07,0.00,0.00
01/03/2014 07:30 AM,0.07,0.00,0.00
01/03/2014 07:45 AM,0.06,0.00,0.00
01/03/2014 08:00 AM,0.07,0.00,0.00
01/03/2014 08:15 AM,0.06,0.00,0.00
01/03/2014 08:30 AM,0.08,0.00,0.00
01/03/2014 08:45 AM,0.10,0.00,0.00
01/03/2014 09:00 AM,0.11,0.00,0.00
01/03/2014 09:15 AM,0.12,0.00,0.00
01/03/2014 09:30 AM,0.11,0.00,0.00
01/03/2014 09:45 AM,0.11,0.00,0.00
01/03/2014 10:00 AM,0.12,0.00,0.00
01/03/2014 10:15 AM,0.10,0.00,0.00
01/03/2014 10:30 AM,0.06,0.00,0.00
01/03/2014 10:45 AM,0.07,0.00,0.00
01/03/2014 11:00 AM,0.07,0.00,0.00
01/03/2014 11:15 AM,0.06,0.00,0.00
01/03/2014 11:30 AM,0.08,0.00,0.00
01/03/2014 11:45 AM,0.11,0.00,0.00
01/03/2014 12:00 PM,0.11,0.00,0.00
01/03/2014 12:15 PM,0.12,0.00,0.00
01/03/2014 12:30 PM,0.11,0.00,0.00
01/03/2014 12:45 PM,0.12,0.00,0.00
01/03/2014 01:00 PM,0.11,0.00,0.00
01/03/2014 01:15 PM,0.12,0.00,0.00
01/03/2014 01:30 PM,0.09,0.00,0.00
01/03/2014 01:45 PM,0.07,0.00,0.00
01/03/2014 02:00 PM,0.07,0.00,0.00
01/03/2014 02:15 PM,0.07,0.00,0.00
01/03/2014 02:30 PM,0.07,0.00,0.00
01/03/2014 02:45 PM,0.08,0.00,0.00
01/03/2014 03:00 PM,0.13,0.00,0.00
01/03/2014 03:15 PM,0.12,0.00,0.00
01/03/2014 03:30 PM,0.12,0.00,0.00
01/03/2014 03:45 PM,0.12,0.00,0.00
01/03/2014 04:00 PM,0.12,0.00,0.00
01/03/2014 04:15 PM,0.11,0.00,0.00
01/03/2014 04:30 PM,0.06,0.00,0.00
01/03/2014 04:45 PM,0.07,0.00,0.00
01/03/2014 05:00 PM,0.07,0.00,0.00
01/03/2014 05:15 PM,0.06,0.00,0.00
01/03/2014 05:30 PM,0.06,0.00,0.00
01/03/2014 05:45 PM,0.08,0.00,0.00
01/03/2014 06:00 PM,0.10,0.00,0.00
01/03/2014 06:15 PM,0.12,0.00,0.00
01/03/2014 06:30 PM,0.13,0.00,0.00
01/03/2014 06:45 PM,0.15,0.00,0.00
01/03/2014 07:00 PM,0.14,0.00,0.00
01/03/2014 07:15 PM,0.11,0.00,0.00
01/03/2014 07:30 PM,0.11,0.00,0.00
01/03/2014 07:45 PM,0.09,0.00,0.00
01/03/2014 08:00 PM,0.10,0.00,0.00
01/03/2014 08:15 PM,0.50,0.00,0.00
01/03/2014 08:30 PM,0.34,0.00,0.00
01/03/2014 08:45 PM,0.27,0.00,0.00
01/03/2014 09:00 PM,0.29,0.00,0.00
01/03/2014 09:15 PM,0.16,0.00,0.00
01/03/2014 09:30 PM,0.15,0.00,0.00
01/03/2014 09:45 PM,0.18,0.00,0.00
01/03/2014 10:00 PM,0.18,0.00,0.00
01/03/2014 10:15 PM,0.19,0.00,0.00
01/03/2014 10:30 PM,0.19,0.00,0.00
01/03/2014 10:45 PM,0.18,0.00,0.00
01/03/2014 11:00 PM,0.17,0.00,0.00
01/03/2014 11:15 PM,0.16,0.00,0.00
01/03/2014 11:30 PM,0.16,0.00,0.00
01/03/2014 11:45 PM,0.16,0.00,0.00
01/04/2014 12:00 AM,0.13,0.00,0.00
01/04/2014 12:15 AM,0.08,0.00,0.00
01/04/2014 12:30 AM,0.07,0.00,0.00
01/04/2014 12:45 AM,0.09,0.00,0.00
01/04/2014 01:00 AM,0.06,0.00,0.00
01/04/2014 01:15 AM,0.07,0.00,0.00
01/04/2014 01:30 AM,0.12,0.00,0.00
01/04/2014 01:45 AM,0.11,0.00,0.00
01/04/2014 02:00 AM,0.12,0.00,0.00
01/04/2014 02:15 AM,0.11,0.00,0.00
01/04/2014 02:30 AM,0.12,0.00,0.00
01/04/2014 02:45 AM,0.12,0.00,0.00
01/04/2014 03:00 AM,0.07,0.00,0.00
01/04/2014 03:15 AM,0.07,0.00,0.00
01/04/2014 03:30 AM,0.07,0.00,0.00
01/04/2014 03:45 AM,0.07,0.00,0.00
01/04/2014 04:00 AM,0.07,0.00,0.00
01/04/2014 04:15 AM,0.07,0.00,0.00
01/04/2014 04:30 AM,0.13,0.00,0.00
01/04/2014 04:45 AM,0.12,0.00,0.00
01/04/2014 05:00 AM,0.11,0.00,0.00
01/04/2014 05:15 AM,0.12,0.00,0.00
01/04/2014 05:30 AM,0.11,0.00,0.00
01/04/2014 05:45 AM,0.10,0.00,0.00
01/04/2014 06:00 AM,0.07,0.00,0.00
01/04/2014 06:15 AM,0.06,0.00,0.00
01/04/2014 06:30 AM,0.07,0.00,0.00
01/04/2014 06:45 AM,0.07,0.00,0.00
01/04/2014 07:00 AM,0.06,0.00,0.00
01/04/2014 07:15 AM,0.09,0.00,0.00
01/04/2014 07:30 AM,0.11,0.00,0.00
01/04/2014 07:45 AM,0.12,0.00,0.00
01/04/2014 08:00 AM,0.11,0.00,0.00
01/04/2014 08:15 AM,0.12,0.00,0.00
01/04/2014 08:30 AM,0.09,0.00,0.00
01/04/2014 08:45 AM,0.06,0.00,0.00
01/04/2014 09:00 AM,0.09,0.00,0.00
01/04/2014 09:15 AM,0.07,0.00,0.00
01/04/2014 09:30 AM,0.16,0.00,0.00
01/04/2014 09:45 AM,0.13,0.00,0.00
01/04/2014 10:00 AM,0.13,0.00,0.00
01/04/2014 10:15 AM,0.14,0.00,0.00
01/04/2014 10:30 AM,0.15,0.00,0.01
01/04/2014 10:45 AM,0.16,0.00,0.00
01/04/2014 11:00 AM,0.16,0.00,0.00
01/04/2014 11:15 AM,0.33,0.00,0.00
01/04/2014 11:30 AM,0.16,0.00,0.01
01/04/2014 11:45 AM,0.26,0.00,0.00
01/04/2014 12:00 PM,1.28,0.00,0.00
01/04/2014 12:15 PM,1.17,0.00,0.01
01/04/2014 12:30 PM,1.04,0.00,0.00
01/04/2014 12:45 PM,1.11,0.00,0.00
01/04/2014 01:00 PM,0.68,0.00,0.00
01/04/2014 01:15 PM,0.17,0.00,0.00
01/04/2014 01:30 PM,0.15,0.00,0.00
01/04/2014 01:45 PM,0.23,0.00,0.00
01/04/2014 02:00 PM,0.09,0.00,0.00
01/04/2014 02:15 PM,0.19,0.00,0.00
01/04/2014 02:30 PM,0.30,0.00,0.00
01/04/2014 02:45 PM,0.29,0.00,0.00
01/04/2014 03:00 PM,0.25,0.00,0.00
01/04/2014 03:15 PM,0.35,0.00,0.00
01/04/2014 03:30 PM,0.30,0.00,0.00
01/04/2014 03:45 PM,0.15,0.00,0.00
01/04/2014 04:00 PM,0.10,0.00,0.00
01/04/2014 04:15 PM,0.12,0.00,0.00
01/04/2014 04:30 PM,0.11,0.00,0.00
01/04/2014 04:45 PM,0.12,0.00,0.00
01/04/2014 05:00 PM,0.12,0.00,0.00
01/04/2014 05:15 PM,0.12,0.00,0.00
01/04/2014 05:30 PM,0.12,0.00,0.00
01/04/2014 05:45 PM,0.12,0.00,0.00
01/04/2014 06:00 PM,0.15,0.00,0.00
01/04/2014 06:15 PM,0.17,0.00,0.00
01/04/2014 06:30 PM,0.14,0.00,0.00
01/04/2014 06:45 PM,0.10,0.00,0.00
01/04/2014 07:00 PM,0.11,0.00,0.00
01/04/2014 07:15 PM,0.29,0.00,0.00
01/04/2014 07:30 PM,0.62,0.00,0.00
01/04/2014 07:45 PM,0.22,0.00,0.00
01/04/2014 08:00 PM,0.20,0.00,0.00
01/04/2014 08:15 PM,0.19,0.00,0.00
01/04/2014 08:30 PM,0.19,0.00,0.00
01/04/2014 08:45 PM,0.19,0.00,0.00
01/04/2014 09:00 PM,0.19,0.00,0.00
01/04/2014 09:15 PM,0.20,0.00,0.00
01/04/2014 09:30 PM,0.19,0.00,0.00
01/04/2014 09:45 PM,0.19,0.00,0.00
01/04/2014 10:00 PM,0.18,0.00,0.00
01/04/2014 10:15 PM,0.19,0.00,0.00
01/04/2014 10:30 PM,0.16,0.00,0.00
01/04/2014 10:45 PM,0.14,0.00,0.00
01/04/2014 11:00 PM,0.09,0.00,0.00
01/04/2014 11:15 PM,0.07,0.00,0.00
01/04/2014 11:30 PM,0.07,0.00,0.00
01/04/2014 11:45 PM,0.10,0.00,0.00
01/05/2014 12:00 AM,0.10,0.00,0.00
01/05/2014 12:15 AM,0.10,0.00,0.00
01/05/2014 12:30 AM,0.11,0.00,0.00
01/05/2014 12:45 AM,0.10,0.00,0.00
01/05/2014 01:00 AM,0.10,0.00,0.00
01/05/2014 01:15 AM,0.08,0.00,0.00
01/05/2014 01:30 AM,0.05,0.00,0.00
01/05/2014 01:45 AM,0.05,0.00,0.00
01/05/2014 02:00 AM,0.05,0.00,0.00
01/05/2014 02:15 AM,0.06,0.00,0.00
01/05/2014 02:30 AM,0.09,0.00,0.00
01/05/2014 02:45 AM,0.10,0.00,0.00
01/05/2014 03:00 AM,0.10,0.00,0.00
01/05/2014 03:15 AM,0.10,0.00,0.00
01/05/2014 03:30 AM,0.10,0.00,0.00
01/05/2014 03:45 AM,0.11,0.00,0.00
01/05/2014 04:00 AM,0.11,0.00,0.00
01/05/2014 04:15 AM,0.05,0.00,0.00
01/05/2014 04:30 AM,0.05,0.00,0.00
01/05/2014 04:45 AM,0.05,0.00,0.00
01/05/2014 05:00 AM,0.06,0.00,0.00
01/05/2014 05:15 AM,0.07,0.00,0.00
01/05/2014 05:30 AM,0.10,0.00,0.00
01/05/2014 05:45 AM,0.13,0.00,0.00
01/05/2014 06:00 AM,0.05,0.00,0.00
01/05/2014 06:15 AM,0.08,0.00,0.00
01/05/2014 06:30 AM,0.09,0.00,0.00
01/05/2014 06:45 AM,0.11,0.00,0.00
01/05/2014 07:00 AM,0.10,0.00,0.00
01/05/2014 07:15 AM,0.10,0.00,0.00
01/05/2014 07:30 AM,0.10,0.00,0.00
01/05/2014 07:45 AM,0.10,0.00,0.00
01/05/2014 08:00 AM,0.10,0.00,0.00
01/05/2014 08:15 AM,0.11,0.00,0.00
01/05/2014 08:30 AM,0.32,0.00,0.00
01/05/2014 08:45 AM,0.13,0.00,0.00
01/05/2014 09:00 AM,0.10,0.00,0.00
01/05/2014 09:15 AM,0.09,0.00,0.00
01/05/2014 09:30 AM,0.08,0.00,0.00
01/05/2014 09:45 AM,0.09,0.00,0.01
01/05/2014 10:00 AM,0.13,0.00,0.00
01/05/2014 10:15 AM,0.10,0.00,0.01
01/05/2014 10:30 AM,0.10,0.00,0.01
01/05/2014 10:45 AM,0.10,0.00,0.01
01/05/2014 11:00 AM,0.11,0.00,0.02
01/05/2014 11:15 AM,0.10,0.00,0.01
01/05/2014 11:30 AM,0.18,0.00,0.01
01/05/2014 11:45 AM,0.13,0.00,0.01
01/05/2014 12:00 PM,0.05,0.00,0.01
01/05/2014 12:15 PM,0.04,0.00,0.01
01/05/2014 12:30 PM,0.04,0.00,0.01
01/05/2014 12:45 PM,0.09,0.00,0.00
01/05/2014 01:00 PM,0.09,0.00,0.01
01/05/2014 01:15 PM,0.10,0.00,0.00
01/05/2014 01:30 PM,0.11,0.00,0.00
01/05/2014 01:45 PM,0.10,0.00,0.01
01/05/2014 02:00 PM,0.11,0.00,0.00
01/05/2014 02:15 PM,0.10,0.00,0.00
01/05/2014 02:30 PM,0.10,0.00,0.00
01/05/2014 02:45 PM,0.06,0.00,0.00
